cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
11,Guanajuato,28,Salvatierra,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,26.91275168,Porcentaje
11,Guanajuato,28,Salvatierra,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,39.448868,Porcentaje
11,Guanajuato,28,Salvatierra,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,41.13307188,Porcentaje
11,Guanajuato,28,Salvatierra,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.3617828,Porcentaje
11,Guanajuato,28,Salvatierra,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.026182466,Porcentaje
11,Guanajuato,28,Salvatierra,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,96.561086,Porcentaje
11,Guanajuato,28,Salvatierra,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,98.87047268,Porcentaje
11,Guanajuato,28,Salvatierra,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,62.653653,Porcentaje
11,Guanajuato,28,Salvatierra,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,80.97309051,Porcentaje
11,Guanajuato,28,Salvatierra,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,89.549377,Porcentaje
11,Guanajuato,28,Salvatierra,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,97.88996619,Porcentaje
11,Guanajuato,28,Salvatierra,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,15.242359,Porcentaje
11,Guanajuato,28,Salvatierra,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,19.01526036,Porcentaje
11,Guanajuato,28,Salvatierra,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0,Porcentaje
11,Guanajuato,28,Salvatierra,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,2.040816327,Porcentaje
11,Guanajuato,28,Salvatierra,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.4214583,Porcentaje
11,Guanajuato,28,Salvatierra,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.521031065,Porcentaje
11,Guanajuato,28,Salvatierra,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,4.0706351,Porcentaje
11,Guanajuato,28,Salvatierra,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,5.91214155,Porcentaje
11,Guanajuato,28,Salvatierra,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,48.574034,Porcentaje
11,Guanajuato,28,Salvatierra,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,50.26540574,Porcentaje
11,Guanajuato,28,Salvatierra,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,17.859808,Porcentaje
11,Guanajuato,28,Salvatierra,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,11.38194021,Porcentaje
11,Guanajuato,28,Salvatierra,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,4.7069309,Porcentaje
11,Guanajuato,28,Salvatierra,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,5.52776083,Porcentaje
11,Guanajuato,28,Salvatierra,6207020032,Porcentaje de hombres,2015,47.358827,Porcentaje
11,Guanajuato,28,Salvatierra,6207020032,Porcentaje de hombres,2020,48.28315237,Porcentaje
11,Guanajuato,28,Salvatierra,6207020033,Porcentaje de mujeres,2015,52.641173,Porcentaje
11,Guanajuato,28,Salvatierra,6207020033,Porcentaje de mujeres,2020,51.71684763,Porcentaje
11,Guanajuato,28,Salvatierra,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.0614559,Promedio
11,Guanajuato,28,Salvatierra,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,0.990124916,Promedio
11,Guanajuato,28,Salvatierra,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,12639,Porcentaje
11,Guanajuato,28,Salvatierra,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,1182,Porcentaje
11,Guanajuato,28,Salvatierra,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,25.40486615,Porcentaje
11,Guanajuato,28,Salvatierra,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,74.55412071,Porcentaje
11,Guanajuato,28,Salvatierra,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,47,Porcentaje
11,Guanajuato,28,Salvatierra,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.041013135,Porcentaje
11,Guanajuato,28,Salvatierra,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,80.69933474,Porcentaje
11,Guanajuato,28,Salvatierra,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,80.053572,Porcentaje
11,Guanajuato,28,Salvatierra,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,81.83900905,Porcentaje
11,Guanajuato,28,Salvatierra,6207129629,Porcentaje de la población nacional/estatal que representa,2020,1.5263014,Porcentaje
11,Guanajuato,28,Salvatierra,6207129630,Promedio de ocupantes por dormitorio,2020,1.725686336,Promedio
11,Guanajuato,28,Salvatierra,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,83.41940745,Porcentaje
11,Guanajuato,28,Salvatierra,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,15.51663884,Porcentaje
11,Guanajuato,28,Salvatierra,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,41.77377393,Porcentaje
11,Guanajuato,28,Salvatierra,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,21.2441269,Porcentaje
11,Guanajuato,28,Salvatierra,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,35.02892867,Porcentaje
11,Guanajuato,28,Salvatierra,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,5.999405053,Porcentaje
11,Guanajuato,28,Salvatierra,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.614108504,Porcentaje
11,Guanajuato,28,Salvatierra,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,1.882394079,Porcentaje
11,Guanajuato,28,Salvatierra,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,3.784808281,Porcentaje
11,Guanajuato,28,Salvatierra,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,22.67937149,Porcentaje
11,Guanajuato,28,Salvatierra,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,21.10995851,Porcentaje
11,Guanajuato,28,Salvatierra,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,55.49792531,Porcentaje
11,Guanajuato,28,Salvatierra,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,4.253112033,Porcentaje
11,Guanajuato,28,Salvatierra,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,3.526970954,Porcentaje
11,Guanajuato,28,Salvatierra,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,8.765560166,Porcentaje
11,Guanajuato,28,Salvatierra,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.107725789,Promedio
11,Guanajuato,28,Salvatierra,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.538522848,Promedio
11,Guanajuato,28,Salvatierra,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.161886376,Promedio
11,Guanajuato,28,Salvatierra,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.671790492,Promedio
11,Guanajuato,28,Salvatierra,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,2.048841578,Promedio
11,Guanajuato,28,Salvatierra,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,2.287071078,Promedio
11,Guanajuato,28,Salvatierra,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,2.488119484,Promedio
11,Guanajuato,28,Salvatierra,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,93.02993826,Porcentaje
11,Guanajuato,28,Salvatierra,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,82.23507941,Porcentaje
11,Guanajuato,28,Salvatierra,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.698894139,Porcentaje
11,Guanajuato,29,San Diego de la Unión,1001000001,Superficie continental,2020,1013.085766,Kilómetros cuadrados
11,Guanajuato,29,San Diego de la Unión,1002000001,Población total,1995,32019,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000001,Población total,2000,34088,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000001,Población total,2005,34401,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000001,Población total,2010,37103,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000001,Población total,2020,41054,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000002,Población total hombres,1995,15508,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000002,Población total hombres,2000,16133,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000002,Población total hombres,2005,15863,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000002,Población total hombres,2010,17286,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000002,Población total hombres,2020,19245,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000003,Población total mujeres,1995,16511,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000003,Población total mujeres,2000,17955,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000003,Población total mujeres,2005,18538,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000003,Población total mujeres,2010,19817,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000003,Población total mujeres,2020,21809,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000004,Porcentaje de población de 15 a 29 años,1995,27,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000004,Porcentaje de población de 15 a 29 años,2000,26,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000004,Porcentaje de población de 15 a 29 años,2005,25.4,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000004,Porcentaje de población de 15 a 29 años,2010,27.5,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000004,Porcentaje de población de 15 a 29 años,2015,28.03771302,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000004,Porcentaje de población de 15 a 29 años,2020,27.94590643,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000005,Porcentaje de hombres de 15 a 29 años,1995,25.7,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000005,Porcentaje de hombres de 15 a 29 años,2000,23.8,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000005,Porcentaje de hombres de 15 a 29 años,2005,22.5,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000005,Porcentaje de hombres de 15 a 29 años,2010,25.9,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000005,Porcentaje de hombres de 15 a 29 años,2015,12.54159524,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000005,Porcentaje de hombres de 15 a 29 años,2020,27.84073188,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,28.2,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,27.9,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,27.9,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,28.9,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,15.49611778,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,28.03871204,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000007,Porcentaje de población de 60 y más años,1995,7.7,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000007,Porcentaje de población de 60 y más años,2000,8.1,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000007,Porcentaje de población de 60 y más años,2005,9.1,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000007,Porcentaje de población de 60 y más años,2010,9.6,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000007,Porcentaje de población de 60 y más años,2015,10.35847535,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000007,Porcentaje de población de 60 y más años,2020,10.73586745,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000008,Porcentaje de hombres de 60 y más años,1995,7.8,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000008,Porcentaje de hombres de 60 y más años,2000,8.2,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000008,Porcentaje de hombres de 60 y más años,2005,9.2,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000008,Porcentaje de hombres de 60 y más años,2010,9.6,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000008,Porcentaje de hombres de 60 y más años,2015,4.615811233,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000008,Porcentaje de hombres de 60 y más años,2020,10.42727934,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000009,Porcentaje de mujeres de 60 y más años,1995,7.6,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000009,Porcentaje de mujeres de 60 y más años,2000,7.9,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000009,Porcentaje de mujeres de 60 y más años,2005,8.9,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000009,Porcentaje de mujeres de 60 y más años,2010,9.6,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000009,Porcentaje de mujeres de 60 y más años,2015,5.742664112,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000009,Porcentaje de mujeres de 60 y más años,2020,11.00816439,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000010,Edad mediana,1995,ND,Años
11,Guanajuato,29,San Diego de la Unión,1002000010,Edad mediana,2000,17,Años
11,Guanajuato,29,San Diego de la Unión,1002000010,Edad mediana,2005,18,Años
11,Guanajuato,29,San Diego de la Unión,1002000010,Edad mediana,2010,20,Años
11,Guanajuato,29,San Diego de la Unión,1002000010,Edad mediana,2015,22.31,Años
11,Guanajuato,29,San Diego de la Unión,1002000010,Edad mediana,2020,25,Años
11,Guanajuato,29,San Diego de la Unión,1002000011,Edad mediana hombres,1995,ND,Años
11,Guanajuato,29,San Diego de la Unión,1002000011,Edad mediana hombres,2000,16,Años
11,Guanajuato,29,San Diego de la Unión,1002000011,Edad mediana hombres,2005,16,Años
11,Guanajuato,29,San Diego de la Unión,1002000011,Edad mediana hombres,2010,18,Años
11,Guanajuato,29,San Diego de la Unión,1002000011,Edad mediana hombres,2020,23,Años
11,Guanajuato,29,San Diego de la Unión,1002000012,Edad mediana mujeres,1995,ND,Años
11,Guanajuato,29,San Diego de la Unión,1002000012,Edad mediana mujeres,2000,18,Años
11,Guanajuato,29,San Diego de la Unión,1002000012,Edad mediana mujeres,2005,20,Años
11,Guanajuato,29,San Diego de la Unión,1002000012,Edad mediana mujeres,2010,22,Años
11,Guanajuato,29,San Diego de la Unión,1002000012,Edad mediana mujeres,2020,26,Años
11,Guanajuato,29,San Diego de la Unión,1002000014,Población en hogares censales,1995,ND,Personas
11,Guanajuato,29,San Diego de la Unión,1002000014,Población en hogares censales,2000,33971,Personas
11,Guanajuato,29,San Diego de la Unión,1002000014,Población en hogares censales,2005,34324,Personas
11,Guanajuato,29,San Diego de la Unión,1002000014,Población en hogares censales,2010,37070,Personas
11,Guanajuato,29,San Diego de la Unión,1002000014,Población en hogares censales,2020,41044,Personas
11,Guanajuato,29,San Diego de la Unión,1002000015,Población en hogares familiares,1995,ND,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000015,Población en hogares familiares,2000,33588,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000015,Población en hogares familiares,2005,33834,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000015,Población en hogares familiares,2010,36403,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000015,Población en hogares familiares,2020,40127,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000016,Población en hogares no familiares,1995,ND,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000016,Población en hogares no familiares,2000,377,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000016,Población en hogares no familiares,2005,486,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000016,Población en hogares no familiares,2010,655,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000016,Población en hogares no familiares,2020,904,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000018,Hogares censales,1995,ND,Hogares censales
11,Guanajuato,29,San Diego de la Unión,1002000018,Hogares censales,2000,6689,Hogares censales
11,Guanajuato,29,San Diego de la Unión,1002000018,Hogares censales,2005,7302,Hogares censales
11,Guanajuato,29,San Diego de la Unión,1002000018,Hogares censales,2010,8189,Hogares censales
11,Guanajuato,29,San Diego de la Unión,1002000018,Hogares censales,2020,10165,Hogares censales
11,Guanajuato,29,San Diego de la Unión,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000019,Hogares con jefatura masculina,2000,5011,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000019,Hogares con jefatura masculina,2005,5286,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000019,Hogares con jefatura masculina,2010,5759,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000019,Hogares con jefatura masculina,2020,6578,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000020,Hogares con jefatura femenina,2000,1678,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000020,Hogares con jefatura femenina,2005,2016,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000020,Hogares con jefatura femenina,2010,2430,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000020,Hogares con jefatura femenina,2020,3587,Hogares
11,Guanajuato,29,San Diego de la Unión,1002000021,Tamaño promedio de los hogares censales,1995,ND,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000021,Tamaño promedio de los hogares censales,2000,5.08,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000021,Tamaño promedio de los hogares censales,2005,4.7,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000021,Tamaño promedio de los hogares censales,2010,4.53,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000021,Tamaño promedio de los hogares censales,2020,4.037776685,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,5.39,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,5,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,4.83,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,4.243235026,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,4.16,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.92,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.81,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,3.660998049,No especificada
11,Guanajuato,29,San Diego de la Unión,1002000024,Relación hombres-mujeres,1995,93.93,Hombres por cada 100 mujeres
11,Guanajuato,29,San Diego de la Unión,1002000024,Relación hombres-mujeres,2000,89.85,Hombres por cada 100 mujeres
11,Guanajuato,29,San Diego de la Unión,1002000024,Relación hombres-mujeres,2005,85.57,Hombres por cada 100 mujeres
11,Guanajuato,29,San Diego de la Unión,1002000024,Relación hombres-mujeres,2010,87.23,Hombres por cada 100 mujeres
11,Guanajuato,29,San Diego de la Unión,1002000024,Relación hombres-mujeres,2015,85.208703,Hombres por cada 100 mujeres
11,Guanajuato,29,San Diego de la Unión,1002000024,Relación hombres-mujeres,2020,88.24338576,Hombres por cada 100 mujeres
11,Guanajuato,29,San Diego de la Unión,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,79.34188394,Porcentaje
11,Guanajuato,29,San Diego de la Unión,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,84.8,Porcentaje
11,Guanajuato,29,San Diego de la Unión,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,85.69935031,Porcentaje
11,Guanajuato,29,San Diego de la Unión,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,89.56946755,Porcentaje
11,Guanajuato,29,San Diego de la Unión,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,94.1,Tasa
11,Guanajuato,29,San Diego de la Unión,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,98.16993,Tasa
11,Guanajuato,29,San Diego de la Unión,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,99.08608126,Tasa
11,Guanajuato,29,San Diego de la Unión,1002000055,Población de edad no especificada,2020,14,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000056,Población de edad no especificada. Hombres,2020,7,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000057,Población de edad no especificada. Mujeres,2020,7,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000058,Población de 0 a 4 años,2020,4096,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000059,Población de 0 a 4 años. Hombres,2020,2056,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000060,Población de 0 a 4 años. Mujeres,2020,2040,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000061,Población de 10 a 14 años,2020,4054,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000062,Población de 10 a 14 años. Hombres,2020,2058,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000063,Población de 10 a 14 años. Mujeres,2020,1996,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000064,Población de 100 años y más,2020,3,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000065,Población de 100 años y más. Hombres,2020,1,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000066,Población de 100 años y más. Mujeres,2020,2,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000067,Población de 15 a 19 años,2020,4275,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000068,Población de 15 a 19 años. Hombres,2020,2108,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000069,Población de 15 a 19 años. Mujeres,2020,2167,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000070,Población de 20 a 24 años,2020,3822,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000071,Población de 20 a 24 años. Hombres,2020,1766,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000072,Población de 20 a 24 años. Mujeres,2020,2056,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000073,Población de 25 a 29 años,2020,3372,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000074,Población de 25 a 29 años. Hombres,2020,1482,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000075,Población de 25 a 29 años. Mujeres,2020,1890,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000076,Población de 30 a 34 años,2020,2920,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000077,Población de 30 a 34 años. Hombres,2020,1233,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000078,Población de 30 a 34 años. Mujeres,2020,1687,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000079,Población de 35 a 39 años,2020,2585,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000080,Población de 35 a 39 años. Hombres,2020,1144,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000081,Población de 35 a 39 años. Mujeres,2020,1441,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000082,Población de 40 a 44 años,2020,2248,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000083,Población de 40 a 44 años. Hombres,2020,995,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000084,Población de 40 a 44 años. Mujeres,2020,1253,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000085,Población de 45 a 49 años,2020,2063,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000086,Población de 45 a 49 años. Hombres,2020,927,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000087,Población de 45 a 49 años. Mujeres,2020,1136,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000088,Población de 5 a 9 años,2020,4042,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000089,Población de 5 a 9 años. Hombres,2020,2042,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000090,Población de 5 a 9 años. Mujeres,2020,2000,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000091,Población de 50 a 54 años,2020,1788,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000092,Población de 50 a 54 años. Hombres,2020,829,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000093,Población de 50 a 54 años. Mujeres,2020,959,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000094,Población de 55 a 59 años,2020,1369,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000095,Población de 55 a 59 años. Hombres,2020,592,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000096,Población de 55 a 59 años. Mujeres,2020,777,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000097,Población de 60 a 64 años,2020,1226,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000098,Población de 60 a 64 años. Hombres,2020,551,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000099,Población de 60 a 64 años. Mujeres,2020,675,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000100,Población de 65 a 69 años,2020,969,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000101,Población de 65 a 69 años. Hombres,2020,436,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000102,Población de 65 a 69 años. Mujeres,2020,533,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000103,Población de 70 a 74 años,2020,773,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000104,Población de 70 a 74 años. Hombres,2020,372,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000105,Población de 70 a 74 años. Mujeres,2020,401,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000106,Población de 75 a 79 años,2020,544,Número de personas
11,Guanajuato,29,San Diego de la Unión,1002000107,Población de 75 a 79 años. Hombres,2020,252,Número de personas
